,animal_id,breed,age,Success,Sex,Size,life_expectancy,Percent through Life
9492,A674489,Pit Bull Mix,2.786065650446849,0,Female,large,11,0.25327869549516807
9493,A689986,Pit Bull Mix,0.33599632816249175,1,Female,large,11,0.030545120742044705
9494,A671547,Pit Bull Mix,2.7009965981505437,0,Female,large,11,0.24554514528641305
9495,A616559,Pit Bull Mix,3.834923600986559,0,Female,large,11,0.34862941827150534
9496,A665864,Pit Bull Mix,3.005554528840428,0,Female,large,11,0.27323222989458434
9497,A677333,Pit Bull Mix,2.5702197094320134,0,Male,large,11,0.23365633722109214
9498,A614516,Pit Bull Mix,2.167667523783666,1,Female,large,11,0.19706068398033327
9499,A685090,Pit Bull Mix,1.0425303432346698,1,Female,large,11,0.09477548574860634
9500,A682020,Pit Bull Mix,2.039014414319862,0,Male,large,11,0.18536494675635107
9501,A684600,Pit Bull Mix,3.5285251883641995,0,Male,large,11,0.3207750171240181
9502,A686371,Pit Bull Mix,1.1268692869957784,0,Male,large,11,0.10244266245416167
9503,A689422,Pit Bull Mix,7.005476954808564,0,Female,large,11,0.6368615413462331
9504,A646686,Pit Bull Mix,1.9732913368819651,0,Male,large,11,0.1793901215347241
9505,A664608,Pit Bull Mix,3.0630030428794264,0,Male,large,11,0.2784548220799479
9506,A688384,Pit Bull Mix,0.2622021290269098,0,Female,large,11,0.02383655718426453
9507,A666570,Pit Bull Mix,1.5540588330584018,0,Male,large,11,0.14127807573258197
9508,A683020,Pit Bull Mix,1.1104817727643659,0,Female,large,11,0.10095288843312417
9509,A676102,Pit Bull Mix,0.3354962798688543,0,Female,large,11,0.03049966180625948
9510,A661544,Pit Bull Mix,2.1293026018482393,1,Female,large,11,0.19357296380438538
9511,A685167,Pit Bull Mix,1.0014636394541525,0,Male,large,11,0.09104214904128659
9512,A692068,Pit Bull Mix,6.011552066245181,0,Female,large,11,0.5465047332950165
9513,A687043,Pit Bull Mix,0.510863026315089,0,Male,large,11,0.04644209330137172
9514,A681214,Pit Bull Mix,4.149830439897998,0,Female,large,11,0.3772573127179998
9515,A662463,Pit Bull Mix,2.3371287569217714,0,Male,large,11,0.21246625062925195
9516,A664356,Pit Bull Mix,0.587807719833018,0,Male,large,11,0.05343706543936528
9517,A676771,Pit Bull Mix,7.007811781061745,0,Female,large,11,0.6370737982783404
9518,A666764,Pit Bull Mix,1.4988576843543064,1,Female,large,11,0.13625978948675513
9519,A609717,Pit Bull Mix,3.68456687451944,0,Female,large,11,0.33496062495631274
9520,A668417,Pit Bull Mix,0.913015933858251,0,Male,large,11,0.08300144853256827
9521,A680027,Pit Bull Mix,0.04253832879677353,0,Male,large,11,0.0038671207997066845
9522,A680457,Pit Bull Mix,0.17727947870250588,0,Male,large,11,0.01611631624568235
9523,A661104,Pit Bull Mix,8.215909445246803,1,Female,large,11,0.7469008586588003
9524,A682664,Pit Bull Mix,2.0198072361361135,0,Male,large,11,0.1836188396487376
9525,A666144,Pit Bull Mix,3.0217290947490745,1,Male,large,11,0.2747026449771886
9526,A671195,Pit Bull Mix,3.0102945303462767,0,Male,large,11,0.27366313912238877
9527,A661260,Pit Bull Mix,5.425558209804293,1,Male,large,11,0.49323256452766295
9528,A666569,Pit Bull Mix,2.0582006779361963,0,Male,large,11,0.1871091525396542
9529,A686510,Pit Bull Mix,5.02893625468011,0,Male,large,11,0.45717602315273725
9530,A685828,Pit Bull Mix,8.52211202146519,0,Male,large,11,0.7747374564968355
9531,A669098,Pit Bull Mix,1.6613011294626934,1,Male,large,11,0.1510273754056994
9532,A671478,Pit Bull Mix,2.033249599010703,0,Male,large,11,0.18484087263733662
9533,A685180,Pit Bull Mix,2.150673487097233,0,Male,large,11,0.19551577155429392
9534,A667795,Pit Bull Mix,0.8153582133027296,1,Male,large,11,0.07412347393661178
9535,A669710,Pit Bull Mix,0.6920459238268639,1,Male,large,11,0.06291326580244218
9536,A670453,Pit Bull Mix,1.7953863224813347,1,Female,large,11,0.16321693840739407
9537,A613821,Pit Bull Mix,5.339865523134174,1,Female,large,11,0.4854423202849249
9538,A683545,Pit Bull Mix,0.028711898411481564,0,Female,large,11,0.0026101725828619605
9539,A670644,Pit Bull Mix,5.0529765992609175,0,Male,large,11,0.45936150902371975
9540,A666352,Pit Bull Mix,1.028490964526612,0,Male,large,11,0.09349917859332836
9541,A668199,Pit Bull Mix,2.6192092316140037,0,Male,large,11,0.2381099301467276
9542,A679475,Pit Bull Mix,2.1156720078669196,0,Male,large,11,0.1923338188969927
9543,A665857,Pit Bull Mix,3.0026721211858485,0,Female,large,11,0.2729701928350771
9544,A676788,Pit Bull Mix,1.0010719666462085,0,Male,large,11,0.09100654242238258
9545,A674469,Pit Bull Mix,1.280570442924906,0,Female,large,11,0.1164154948113551
9546,A692228,Pit Bull Mix,8.012865120813949,0,Female,large,11,0.728442283710359
9547,A669712,Pit Bull Mix,0.26750111988001884,1,Male,large,11,0.02431828362545626
9548,A674503,Pit Bull Mix,1.0644583165066133,1,Male,large,11,0.09676893786423757
9549,A693526,Pit Bull Mix,2.0034900709041863,0,Male,large,11,0.18213546099128966
9550,A667469,Pit Bull Mix,3.0513916553157605,0,Male,large,11,0.27739924139234184
9551,A668829,Pit Bull Mix,1.5296876580475833,0,Male,large,11,0.13906251436796213
9552,A686393,Pit Bull Mix,2.098759728125834,1,Female,large,11,0.19079633892053038
9553,A675921,Pit Bull Mix,10.337684704150135,1,Female,large,11,0.9397895185591032
9554,A677451,Pit Bull Mix,2.104336312328263,0,Male,large,11,0.19130330112075117
9555,A482046,Pit Bull Mix,7.158634331984914,0,Male,large,11,0.6507849392713558
9556,A669123,Pit Bull Mix,1.4942412689286342,1,Male,large,11,0.13584011535714857
9557,A692162,Pit Bull Mix,0.4425712597338298,1,Male,large,11,0.04023375088489362
9558,A586304,Pit Bull Mix,3.960139116097144,0,Female,large,11,0.3600126469179222
9559,A677320,Pit Bull Mix,6.350617131844673,1,Female,large,11,0.5773288301676975
9560,A690379,Pit Bull Mix,2.028220596209672,0,Male,large,11,0.18438369056451565
9561,A675855,Pit Bull Mix,0.40461702384945164,0,Male,large,11,0.0367833658044956
9562,A681037,Pit Bull Mix,3.016017516520607,0,Male,large,11,0.27418341059278245
9563,A690818,Pit Bull Mix,6.0741493665167665,1,Female,large,11,0.5521953969560697
9564,A673670,Pit Bull Mix,1.1244089733381095,0,Female,large,11,0.10221899757619178
9565,A684200,Pit Bull Mix,0.061616216927414286,0,Female,large,11,0.005601474266128572
9566,A675253,Pit Bull Mix,1.00684818990123,0,Female,large,11,0.09153165362738455
9567,A672124,Pit Bull Mix,2.3723717043395065,0,Male,large,11,0.21567015493995514
9568,A692833,Pit Bull Mix,2.000330069900287,0,Male,large,11,0.18184818817275336
9569,A683491,Pit Bull Mix,2.0005791433849507,0,Female,large,11,0.1818708312168137
9570,A688133,Pit Bull Mix,2.003364583499699,0,Female,large,11,0.1821240530454272
9571,A675064,Pit Bull Mix,2.3644850110999314,0,Female,large,11,0.2149531828272665
9572,A674462,Pit Bull Mix,0.015396924265689537,0,Female,large,11,0.001399720387789958
9573,A648228,Pit Bull Mix,2.923407812009221,1,Female,large,11,0.26576434654629283
9574,A654375,Pit Bull Mix,0.4672010148508639,0,Female,large,11,0.042472819531896716
9575,A668094,Pit Bull Mix,2.145229995596533,0,Female,large,11,0.19502090869059388
9576,A680364,Pit Bull Mix,1.5133039464647917,0,Female,large,11,0.1375730860422538
9577,A612477,Pit Bull Mix,7.382752935074338,0,Male,large,11,0.6711593577340307
9578,A689708,Pit Bull Mix,0.4232918312262857,0,Female,large,11,0.03848107556602597
9579,A665085,Pit Bull Mix,1.7648814752451378,1,Male,large,11,0.1604437704768307
9580,A674677,Pit Bull Mix,4.281139699423442,1,Female,large,11,0.38919451812940387
9581,A677045,Pit Bull Mix,1.0067683342801927,0,Female,large,11,0.09152439402547206
9582,A687316,Pit Bull Mix,2.062973001955322,0,Male,large,11,0.18754300017775655
9583,A682183,Pit Bull Mix,2.145998130617938,1,Male,large,11,0.19509073914708527
9584,A674460,Pit Bull Mix,0.015396924265689537,0,Female,large,11,0.001399720387789958
9585,A670407,Pit Bull Mix,3.0904106328139678,1,Male,large,11,0.28094642116490615
9586,A675581,Pit Bull Mix,0.10830323536949957,0,Male,large,11,0.009845748669954506
9587,A671908,Pit Bull Mix,4.0014815119026705,0,Male,large,11,0.3637710465366064
9588,A680016,Pit Bull Mix,4.012775378306498,0,Female,large,11,0.36479776166422706
9589,A678562,Pit Bull Mix,3.0023317841342854,0,Female,large,11,0.27293925310311684
9590,A689124,Pit Bull Mix,9.001540452956293,0,Male,large,11,0.8183218593596631
9591,A686853,Pit Bull Mix,0.5105474064795611,0,Female,large,11,0.04641340058905101
9592,A685301,Pit Bull Mix,2.0025432113976027,0,Female,large,11,0.1820493828543275
9593,A625400,Pit Bull Mix,2.481893688591978,0,Male,large,11,0.2256266989629071
9594,A679346,Pit Bull Mix,3.2465873129952474,1,Male,large,11,0.2951443011813861
9595,A655659,Pit Bull Mix,7.607272717593258,1,Female,large,11,0.6915702470539326
9596,A535484,Pit Bull Mix,5.992666211869891,1,Male,large,11,0.5447878374427174
9597,A690846,Pit Bull Mix,0.42042273284187903,0,Male,large,11,0.03822024844017082
9598,A667280,Pit Bull Mix,2.3864776293984287,1,Female,large,11,0.2169525117634935
9599,A684967,Pit Bull Mix,3.090026565303265,0,Male,large,11,0.2809115059366605
9600,A678566,Pit Bull Mix,0.16878055903497904,0,Female,large,11,0.015343687184998095
9601,A670480,Pit Bull Mix,1.0311109894263553,0,Female,large,11,0.09373736267512321
9602,A687987,Pit Bull Mix,4.29713554084691,0,Female,large,11,0.3906486855315373
9603,A677884,Pit Bull Mix,2.17275927028694,1,Female,large,11,0.19752357002608545
9604,A684967,Pit Bull Mix,3.0682621059220168,1,Male,large,11,0.27893291872018333
9605,A671931,Pit Bull Mix,2.0416021167063283,1,Female,large,11,0.18560019242784803
9606,A653370,Pit Bull Mix,0.9801231753941255,0,Female,large,11,0.08910210685401142
9607,A649385,Pit Bull Mix,4.576181501939731,0,Female,large,11,0.4160165001763392
9608,A677884,Pit Bull Mix,2.2965335815702352,1,Female,large,11,0.20877578014274867
9609,A691180,Pit Bull Mix,4.026388860369024,0,Male,large,11,0.36603535094263856
9610,A548112,Pit Bull Mix,5.934301259513276,0,Male,large,11,0.5394819326830251
9611,A680501,Pit Bull Mix,4.031931220733865,0,Male,large,11,0.3665392018848968
9612,A692220,Pit Bull Mix,1.0122745694831363,0,Female,large,11,0.09202496086210331
9613,A643507,Pit Bull Mix,1.069304792173845,0,Female,large,11,0.09720952656125864
9614,A690300,Pit Bull Mix,2.079569661860879,0,Male,large,11,0.1890517874418981
9615,A692347,Pit Bull Mix,2.0110972694701315,0,Male,large,11,0.1828270244972847
9616,A564837,Pit Bull Mix,4.767985197049449,0,Female,large,11,0.4334531997317681
9617,A671639,Pit Bull Mix,2.0031573391498645,0,Female,large,11,0.1821052126499877
9618,A685835,Pit Bull Mix,5.02879555668114,0,Female,large,11,0.4571632324255582
9619,A667379,Pit Bull Mix,2.0385752084041577,1,Male,large,11,0.18532501894583253
9620,A693450,Pit Bull Mix,2.0192273322214387,0,Male,large,11,0.18356612111103987
9621,A675583,Pit Bull Mix,0.10830323536949957,0,Male,large,11,0.009845748669954506
9622,A675277,Pit Bull Mix,0.4289958041575118,1,Female,large,11,0.038999618559773803
9623,A687061,Pit Bull Mix,0.30605807557079656,1,Female,large,11,0.02782346141552696
9624,A661976,Pit Bull Mix,4.418206168960805,1,Male,large,11,0.40165510626916406
9625,A645599,Pit Bull Mix,2.2553927261416122,0,Female,large,11,0.2050357023765102
9626,A693693,Pit Bull Mix,3.007507188907218,0,Male,large,11,0.2734097444461107
9627,A685490,Pit Bull Mix,11.002490354581774,0,Male,large,11,1.0002263958710704
9628,A691948,Pit Bull Mix,1.0615625995818607,0,Male,large,11,0.09650569087107824
9629,A666380,Pit Bull Mix,3.2950330564244608,0,Male,large,11,0.299548459674951
9630,A671947,Pit Bull Mix,0.864478926862138,1,Male,large,11,0.07858899335110346
9631,A679565,Pit Bull Mix,1.008806553940951,0,Female,large,11,0.09170968672190463
9632,A664940,Pit Bull Mix,1.3655596396001743,0,Female,large,11,0.12414178541819766
9633,A685923,Pit Bull Mix,2.1397427736366934,0,Female,large,11,0.1945220703306085
9634,A686856,Pit Bull Mix,3.0576070844864867,0,Male,large,11,0.2779642804078624
9635,A688284,Pit Bull Mix,3.010376287291624,0,Male,large,11,0.27367057157196584
9636,A679195,Pit Bull Mix,2.4986652703340932,0,Male,large,11,0.2271513882121903
9637,A529956,Pit Bull Mix,4.001643124469055,0,Female,large,11,0.36378573858809593
9638,A663819,Pit Bull Mix,1.551081359188302,0,Male,large,11,0.14100739628984563
9639,A686128,Pit Bull Mix,1.0392695720423188,1,Male,large,11,0.09447905200384717
9640,A683131,Pit Bull Mix,4.067833927687313,0,Male,large,11,0.36980308433521025
9641,A616559,Pit Bull Mix,3.388047743013964,0,Female,large,11,0.3080043402739967
9642,A671097,Pit Bull Mix,3.2707151184943335,0,Male,large,11,0.2973377380449394
9643,A665874,Pit Bull Mix,0.7792197421347917,0,Male,large,11,0.07083815837589015
9644,A673810,Pit Bull Mix,0.8882074542560384,0,Female,large,11,0.0807461322050944
9645,A664774,Pit Bull Mix,0.13353761161724365,0,Male,large,11,0.012139782874294876
9646,A566795,Pit Bull Mix,6.416787020495516,0,Female,large,11,0.5833442745905014
9647,A667279,Pit Bull Mix,2.397841844801741,1,Female,large,11,0.21798562225470375
9648,A667870,Pit Bull Mix,0.33825510144325727,0,Male,large,11,0.030750463767568844
9649,A448267,Pit Bull Mix,11.637623937825174,0,Male,large,11,1.0579658125295612
9650,A676860,Pit Bull Mix,1.5844039690525245,0,Female,large,11,0.1440367244593204
9651,A669513,Pit Bull Mix,2.008914549161782,0,Male,large,11,0.18262859537834383
9652,A666380,Pit Bull Mix,3.7062248597393057,0,Male,large,11,0.33692953270357323
9653,A686253,Pit Bull Mix,1.0233725994829919,0,Male,large,11,0.09303387268027198
9654,A670621,Pit Bull Mix,6.734068613470654,0,Female,large,11,0.6121880557700595
9655,A664843,Pit Bull Mix,0.6640337127616127,1,Male,large,11,0.06036670116014661
9656,A676960,Pit Bull Mix,1.225435840571675,0,Male,large,11,0.11140325823378863
9657,A608937,Pit Bull Mix,3.2675912426523324,0,Female,large,11,0.2970537493320302
9658,A648685,Pit Bull Mix,3.089798406386016,0,Male,large,11,0.28089076421691056
9659,A672022,Pit Bull Mix,3.0078323153642974,0,Male,large,11,0.2734393013967543
9660,A552326,Pit Bull Mix,6.427518094903462,0,Male,large,11,0.5843198268094056
9661,A688555,Pit Bull Mix,6.195117323117898,1,Female,large,11,0.5631924839198089
9662,A663201,Pit Bull Mix,2.0495781721884927,0,Male,large,11,0.18632528838077206
9663,A634207,Pit Bull Mix,3.2079543043320533,0,Female,large,11,0.2916322094847321
9664,A674669,Pit Bull Mix,0.004285584995661178,0,Female,large,11,0.000389598635969198
9665,A674769,Pit Bull Mix,0.5907547725141515,1,Male,large,11,0.05370497931946832
9666,A668064,Pit Bull Mix,1.053455352722278,1,Female,large,11,0.095768668429298
9667,A693198,Pit Bull Mix,1.0150980360840933,1,Male,large,11,0.09228163964400848
9668,A686895,Pit Bull Mix,0.8342935021100897,0,Male,large,11,0.07584486382818997
9669,A663288,Pit Bull Mix,4.080854196564991,0,Female,large,11,0.3709867451422719
9670,A687220,Pit Bull Mix,0.42323479149697346,0,Female,large,11,0.03847589013608849
9671,A672347,Pit Bull Mix,2.2080763693527814,0,Male,large,11,0.2007342153957074
9672,A669638,Pit Bull Mix,1.597679015387798,0,Male,large,11,0.14524354685343618
9673,A671596,Pit Bull Mix,0.35754213524804296,0,Female,large,11,0.03250383047709481
9674,A670664,Pit Bull Mix,2.0143219155005845,1,Female,large,11,0.18312017413641676
9675,A668663,Pit Bull Mix,2.003284727878662,1,Female,large,11,0.18211679344351472
9676,A689776,Pit Bull Mix,0.8508806553940951,1,Male,large,11,0.07735278685400865
9677,A676815,Pit Bull Mix,7.004847616461818,0,Female,large,11,0.6368043287692562
9678,A683903,Pit Bull Mix,2.0109774860385756,0,Male,large,11,0.18281613509441597
9679,A690525,Pit Bull Mix,1.0256560899797926,0,Male,large,11,0.0932414627254357
9680,A666423,Pit Bull Mix,2.002676304099331,0,Female,large,11,0.18206148219084828
9681,A665725,Pit Bull Mix,2.0363050271775296,1,Male,large,11,0.18511863883432086
9682,A684282,Pit Bull Mix,0.417142948406424,0,Female,large,11,0.03792208621876582
9683,A660279,Pit Bull Mix,1.173856714678908,1,Male,large,11,0.10671424678899165
9684,A671598,Pit Bull Mix,0.23159080762933,0,Female,large,11,0.021053709784484544
9685,A671478,Pit Bull Mix,2.356720002616222,0,Male,large,11,0.2142472729651111
9686,A667178,Pit Bull Mix,0.6693631248036883,0,Female,large,11,0.06085119316397167
9687,A618657,Pit Bull Mix,6.926334330387801,1,Male,large,11,0.6296667573079819
9688,A619991,Pit Bull Mix,8.825711684702629,0,Male,large,11,0.8023374258820571
9689,A683896,Pit Bull Mix,0.19107168525021048,1,Male,large,11,0.01737015320456459
9690,A665133,Pit Bull Mix,0.7298423497934782,1,Female,large,11,0.06634930452667984
9691,A676304,Pit Bull Mix,0.4449117899599429,0,Male,large,11,0.04044652635999481
9692,A693552,Pit Bull Mix,0.35518829575175703,0,Male,large,11,0.032289845068341545
9693,A685269,Pit Bull Mix,0.1438637039470732,0,Male,large,11,0.013078518540643019
9694,A650431,Pit Bull Mix,3.194257163999869,0,Female,large,11,0.29038701490907903
9695,A669308,Pit Bull Mix,0.2513246526470617,0,Female,large,11,0.02284769569518743
9696,A675337,Pit Bull Mix,8.01845691561086,0,Female,large,11,0.7289506286918964
9697,A664563,Pit Bull Mix,3.043326237591007,0,Female,large,11,0.27666602159918247
9698,A687758,Pit Bull Mix,3.1698194426381865,0,Female,large,11,0.28816540387619877
9699,A651703,Pit Bull Mix,3.612719631477717,1,Female,large,11,0.3284290574070652
9700,A690334,Pit Bull Mix,3.1668933045244674,1,Male,large,11,0.28789939132040615
9701,A690696,Pit Bull Mix,5.047105309790375,0,Female,large,11,0.45882775543548865
9702,A657709,Pit Bull Mix,2.6849494209706943,0,Male,large,11,0.24408631099733585
9703,A679284,Pit Bull Mix,0.5302527316326368,0,Male,large,11,0.048204793784785156
9704,A677720,Pit Bull Mix,2.000446050683222,0,Female,large,11,0.1818587318802929
9705,A684331,Pit Bull Mix,2.0273935201346442,0,Male,large,11,0.18430850183042222
9706,A692548,Pit Bull Mix,1.0390585250438635,1,Female,large,11,0.0944598659130785
9707,A640562,Pit Bull Mix,3.5667056818415164,0,Male,large,11,0.3242459710765015
9708,A662734,Pit Bull Mix,1.461409200736497,1,Male,large,11,0.1328553818851361
9709,A613553,Pit Bull Mix,3.407386112575131,0,Male,large,11,0.30976237387046646
9710,A668877,Pit Bull Mix,0.5987935716985595,1,Female,large,11,0.05443577924532359
9711,A693111,Pit Bull Mix,1.0123734383472776,1,Female,large,11,0.0920339489406616
9712,A687475,Pit Bull Mix,0.10838879496346795,0,Male,large,11,0.009853526814860724
9713,A675991,Pit Bull Mix,4.179517717680719,0,Male,large,11,0.37995615615279266
9714,A662557,Pit Bull Mix,6.080020655987308,0,Male,large,11,0.5527291505443007
9715,A667267,Pit Bull Mix,2.1431347362064623,1,Male,large,11,0.19483043056422386
9716,A673763,Pit Bull Mix,2.153580611967848,1,Female,large,11,0.1957800556334407
9717,A690841,Pit Bull Mix,0.5790787399239318,0,Female,large,11,0.052643521811266525
9718,A672015,Pit Bull Mix,0.28039400002890014,1,Female,large,11,0.02549036363899092
9719,A671453,Pit Bull Mix,1.034124588458353,1,Female,large,11,0.09401132622348664
9720,A643401,Pit Bull Mix,3.695246613171006,1,Female,large,11,0.3359315102882733
9721,A654492,Pit Bull Mix,1.8227977150644967,1,Female,large,11,0.1657088831876815
9722,A670391,Pit Bull Mix,2.462848122974614,1,Male,large,11,0.22389528390678312
9723,A693062,Pit Bull Mix,7.002701021315366,0,Male,large,11,0.6366091837559424
9724,A683152,Pit Bull Mix,3.153409112515049,1,Male,large,11,0.2866735556831863
9725,A683309,Pit Bull Mix,7.024796311126626,0,Female,large,11,0.6386178464660569
9726,A679609,Pit Bull Mix,0.10043555537302842,0,Female,large,11,0.009130505033911674
9727,A692556,Pit Bull Mix,4.505360974025629,0,Male,large,11,0.4095782703659662
9728,A671452,Pit Bull Mix,2.121111696718999,0,Male,large,11,0.19282833606536354
9729,A691722,Pit Bull Mix,1.0775185131948104,1,Female,large,11,0.09795622847225549
9730,A689643,Pit Bull Mix,2.1239332619956452,1,Male,large,11,0.1930848419996041
9731,A670076,Pit Bull Mix,1.0835742311234622,1,Male,large,11,0.0985067482839511
9732,A568253,Pit Bull Mix,6.309904074385892,1,Female,large,11,0.5736276431259901
9733,A613280,Pit Bull Mix,3.933448325427627,1,Female,large,11,0.3575862114025115
9734,A675579,Pit Bull Mix,0.10830133404518916,0,Male,large,11,0.009845575822289924
9735,A689961,Pit Bull Mix,1.038915925720583,0,Male,large,11,0.09444690233823481
9736,A693235,Pit Bull Mix,2.047155885017032,0,Male,large,11,0.18610508045609384
9737,A672982,Pit Bull Mix,3.103630540744239,0,Male,large,11,0.282148230976749
9738,A633389,Pit Bull Mix,3.385832700192338,1,Female,large,11,0.307802972744758
9739,A650783,Pit Bull Mix,1.8553426832857622,0,Female,large,11,0.16866751666234203
9740,A626136,Pit Bull Mix,2.756317530286195,0,Female,large,11,0.2505743209351086
9741,A674490,Pit Bull Mix,0.9544039614472273,0,Female,large,11,0.08676399649520249
9742,A679087,Pit Bull Mix,0.8532554094577955,0,Female,large,11,0.07756867358707233
9743,A670068,Pit Bull Mix,6.003406792899391,0,Male,large,11,0.5457642538999447
9744,A692336,Pit Bull Mix,0.5086023517100131,0,Female,large,11,0.04623657742818301
9745,A686725,Pit Bull Mix,1.0118752913779505,0,Female,large,11,0.09198866285254095
9746,A690799,Pit Bull Mix,0.12466983503349753,0,Female,large,11,0.011333621366681593
9747,A679366,Pit Bull Mix,0.47020700858562003,0,Male,large,11,0.04274609168960182
9748,A685760,Pit Bull Mix,3.024438481891407,0,Male,large,11,0.27494895289921883
9749,A667458,Pit Bull Mix,0.9900195684298028,1,Male,large,11,0.09000177894816389
9750,A686958,Pit Bull Mix,6.498764519463096,0,Male,large,11,0.5907967744966451
9751,A670012,Pit Bull Mix,1.0343508460512916,1,Male,large,11,0.09403189509557196
9752,A686384,Pit Bull Mix,2.0035471106334986,0,Male,large,11,0.18214064642122715
9753,A688913,Pit Bull Mix,0.6884885460420892,0,Male,large,11,0.06258986782200811
9754,A664053,Pit Bull Mix,1.540013750377413,0,Male,large,11,0.14000125003431027
9755,A663044,Pit Bull Mix,3.3857775617873362,0,Female,large,11,0.3077979601624851
9756,A691838,Pit Bull Mix,12.002316953804664,0,Male,large,11,1.0911197230731513
9757,A651286,Pit Bull Mix,2.928185840001278,1,Female,large,11,0.2661987127273889
9758,A555012,Pit Bull Mix,9.091374223974483,1,Male,large,11,0.8264885658158622
9759,A664960,Pit Bull Mix,0.8344988451356139,0,Female,large,11,0.0758635313759649
9760,A615794,Pit Bull Mix,4.006841345133712,0,Female,large,11,0.36425830410306476
9761,A684686,Pit Bull Mix,1.020497797125654,1,Male,large,11,0.09277252701142308
9762,A664472,Pit Bull Mix,1.4859286790435273,1,Female,large,11,0.13508442536759338
9763,A688161,Pit Bull Mix,0.8558716317089179,1,Male,large,11,0.077806511973538
9764,A680472,Pit Bull Mix,0.4312165509520691,1,Female,large,11,0.039201504632006286
9765,A669130,Pit Bull Mix,5.044354093513213,0,Male,large,11,0.4585776448648376
9766,A677868,Pit Bull Mix,2.1398948795815262,0,Male,large,11,0.19453589814377512
9767,A692728,Pit Bull Mix,3.421723999199923,0,Female,large,11,0.3110658181090839
9768,A685596,Pit Bull Mix,0.4559489775818653,1,Male,large,11,0.04144990705289685
9769,A693994,Pit Bull Mix,6.000767754756543,0,Male,large,11,0.545524341341504
9770,A684665,Pit Bull Mix,4.004375327503112,0,Female,large,11,0.3640341206821011
9771,A670382,Pit Bull Mix,2.2060837814754732,0,Male,large,11,0.20055307104322484
9772,A677102,Pit Bull Mix,2.1042887792205027,0,Female,large,11,0.1912989799291366
9773,A674892,Pit Bull Mix,0.4235047795490515,0,Male,large,11,0.03850043450445923
9774,A671095,Pit Bull Mix,1.0033478518457677,0,Male,large,11,0.09121344107688797
9775,A672441,Pit Bull Mix,0.33866008352137433,0,Female,large,11,0.03078728032012494
9776,A670786,Pit Bull Mix,2.0088746213512634,0,Female,large,11,0.18262496557738758
9777,A689406,Pit Bull Mix,5.066512127026717,0,Male,large,11,0.4605920115478833
9778,A668733,Pit Bull Mix,1.0040437365433772,0,Female,large,11,0.0912767033221252
9779,A647006,Pit Bull Mix,3.911381555481024,0,Female,large,11,0.3555801414073658
9780,A682311,Pit Bull Mix,0.20181606892832996,1,Male,large,11,0.018346915357120904
9781,A686914,Pit Bull Mix,0.7269922646521755,0,Female,large,11,0.0660902058774705
9782,A689321,Pit Bull Mix,1.0281164036374615,0,Male,large,11,0.09346512760340558
9783,A687215,Pit Bull Mix,3.0054309427602512,0,Female,large,11,0.27322099479638645
9784,A462504,Pit Bull Mix,9.165613332998701,0,Female,large,11,0.8332375757271546
9785,A677137,Pit Bull Mix,0.35482324148415856,0,Male,large,11,0.03225665831674169
9786,A689623,Pit Bull Mix,3.013547696241386,1,Female,large,11,0.2739588814764896
9787,A660156,Pit Bull Mix,4.363275008308787,0,Male,large,11,0.3966613643917079
9788,A681098,Pit Bull Mix,1.0393056972042167,1,Female,large,11,0.09448233610947425
9789,A690848,Pit Bull Mix,1.5707277432877549,1,Female,large,11,0.14279343120797772
9790,A683757,Pit Bull Mix,0.631785351132771,1,Female,large,11,0.057435031921161
9791,A666197,Pit Bull Mix,2.1450512711113543,0,Male,large,11,0.19500466101012312
9792,A680004,Pit Bull Mix,12.015242156466822,0,Male,large,11,1.092294741496984
9793,A669020,Pit Bull Mix,1.1054831911523013,1,Male,large,11,0.10049847192293648
9794,A672505,Pit Bull Mix,2.022470991494996,0,Male,large,11,0.18386099922681784
9795,A673245,Pit Bull Mix,3.032692130722891,0,Female,large,11,0.27569928461117194
9796,A616584,Pit Bull Mix,1.9617579036150259,1,Male,large,11,0.178341627601366
9797,A678296,Pit Bull Mix,2.013799051315222,0,Male,large,11,0.18307264102865653
9798,A686836,Pit Bull Mix,3.071036138090903,0,Male,large,11,0.2791851034628094
9799,A675639,Pit Bull Mix,2.0388813216181334,0,Male,large,11,0.1853528474198303
9800,A680912,Pit Bull Mix,2.0334644486577793,0,Female,large,11,0.1848604044234345
9801,A685911,Pit Bull Mix,2.0007046307894374,0,Male,large,11,0.18188223916267612
9802,A694007,Pit Bull Mix,0.5030295701562052,0,Male,large,11,0.04572996092329138
9803,A692161,Pit Bull Mix,0.4374852172034866,1,Male,large,11,0.03977138338213514
9804,A684150,Pit Bull Mix,1.156856974019544,0,Female,large,11,0.10516881581995854
9805,A663861,Pit Bull Mix,1.5242308572767105,0,Female,large,11,0.13856644157061004
9806,A683081,Pit Bull Mix,4.009645798491565,0,Male,large,11,0.3645132544083241
9807,A671399,Pit Bull Mix,3.0357494602140283,0,Male,large,11,0.2759772236558207
9808,A671161,Pit Bull Mix,2.038396483918979,0,Male,large,11,0.18530877126536174
9809,A691842,Pit Bull Mix,0.4207934910824087,0,Male,large,11,0.03825395373476443
9810,A672202,Pit Bull Mix,2.7098909932746356,1,Female,large,11,0.2463537266613305
9811,A664259,Pit Bull Mix,5.047057776682615,0,Female,large,11,0.45882343424387406
